q	0	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	1050	1100	1150	1200	1250	1300	1350	1400	1450	1500	1550	1600	1650	1700	1750	1800	1850	1900	1950	2000	2050	2100	2150	2200	2250	2300	2350	2400	2450	2500	2550	2600	2650	2700	2750	2800	2850	2900	2950	3000	3050	3100	3150	3200	3250	3300	3350	3400	3450	3500	3550	3600	3650	3700	3750	3800	3850	3900	3950	4000	4050	4100	4150	4200	4250	4300	4350	4400	4450	4500	4550	4600	4650	4700	4750	4800	4850	4900	4950	5000
6.24	0	0.00130905125943573	0.00255909155603877	0.00374929612734013	0.00487888192593546	0.00594710818440578	0.00695327695187008	0.00789673360177025	0.00877686731054729	0.00959311150682441	0.0103449442908084	0.0244840222180826	0.0343959863185942	0.0395732059824263	0.0398735665335227	0.0355024124867771	0.0269708715531204	0.0150361940949242	6.30420823871788E-4	-0.0152162106942799	-0.0314511162899195	-0.0470692720638233	-0.0611730589471898	-0.0730191598889564	-0.0820508947689657	-0.0879155840901884	-0.0904675950565353	-0.0897585875048093	-0.0860171111386781	-0.0796201007196525	-0.0710589824613351	-0.0609030678889146	-0.0497627062382641	-0.0382543342853601	-0.0269691462695099	-0.0164466475591759	-0.00715389081799123	5.29246585846678E-4	0.00631877672908487	0.0100296665747427	0.0115738677451839	0.0109541007231567	0.00825428708214142	0.00362756011505439	-0.0027172360623033	-0.010529714858807	-0.0195320386776863	-0.02943231096587	-0.0399367793695399	-0.0507604955337357	-0.0616362063990195	-0.0719818739384559	-0.0813069432174082	-0.0908050409583728	-0.100456210319824	-0.110241455870916	-0.12014218170127	-0.130139692281105	-0.140214760079586	-0.150347261419	-0.160515880018969	-0.170697876125706	-0.180868917977485	-0.191002971577315	-0.201072244275659	-0.211047177460327	-0.220896483660967	-0.230587223559635	-0.240084918718753	-0.249353696259841	-0.258356462221182	-0.267055100864142	-0.275410697763228	-0.2833837850836	-0.290934608002444	-0.298023411749608	-0.304610749210118	-0.310657809428997	-0.316126767668458	-0.320981157869588	-0.325186268444625	-0.328709562250342	-0.331521121345843	-0.333594116697011	-0.334905302333592	-0.335435532573779	-0.335170299788946	-0.334100288776567	-0.33222194213807	-0.329538029125489	-0.32605820824303	-0.321799571498284	-0.316787155641012	-0.311054403072794	-0.304643552447747	-0.29760593642559	-0.29000216172029	-0.281902144671102	-0.273384974231027	-0.264538573722803	-0.255459133170585
6.26	0	0.00146582974589316	0.00286651845584612	0.00420113522320696	0.00546879456285458	0.00666865703869681	0.00779992986045687	0.00886186744932584	0.00985377197208609	0.0107749938433063	0.0116249321952705	0.0244290826066014	0.03272163900345	0.0361275137239354	0.0346416746178182	0.0286008645332355	0.0186329200950989	0.00558988277870833	-0.00952842229716831	-0.0256537671486586	-0.0417258832476265	-0.0567607949160524	-0.0699073231041069	-0.0804892814642947	-0.0880322044000639	-0.092274661392564	-0.0931652490714669	-0.0908471636543266	-0.0856328181235839	-0.0779712799835498	-0.0684113844157989	-0.0575632558596572	-0.0460606892673312	-0.0345264456727593	-0.0235420506617631	-0.0136231911131388	-0.00520132188009635	0.00138835058317019	0.00591272465768654	0.00824102672656446	0.00834015669858261	0.00626605979737903	0.00215210130141818	-0.00380457284206318	-0.0113577554723533	-0.0202271349833757	-0.0301127675354223	-0.0407084811433565	-0.0517137729234332	-0.0628439030257265	-0.0738380211972801	-0.0840039925078524	-0.0927198901784476	-0.101612703447525	-0.110669908922158	-0.119879455200156	-0.129229174173844	-0.138706266263828	-0.148296861560497	-0.157985656480759	-0.167755623705974	-0.177587791800063	-0.187461089956409	-0.197352252729919	-0.207235779320057	-0.217083941929185	-0.226866837879932	-0.236552480493173	-0.246106924166811	-0.255494419622827	-0.264677595878155	-0.273617666120115	-0.2822746553088	-0.290607647968787	-0.298575055254187	-0.306134900958705	-0.313245126680121	-0.319863916820543	-0.32595004449233	-0.33146323968629	-0.336364581223257	-0.340616914030463	-0.344185293136956	-0.347037455443403	-0.349144319766309	-0.350480514861499	-0.351024934075009	-0.350761313933947	-0.349678832363756	-0.347772720298466	-0.345044878244658	-0.341504486889565	-0.337168598147141	-0.332062690171099	-0.326221166910855	-0.319687779850031	-0.312515946778574	-0.304768939966464	-0.296519914113465	-0.287851743153185	-0.278856634618284
6.28	0	0.00160913284614924	0.00314725595438964	0.00461333882203104	0.00600639992791162	0.00732550741907267	0.00856977976447021	0.00973838637525194	0.0108305481911821	0.0118455382327778	0.0127826821187907	0.0241244089202422	0.0307177759187203	0.0323249977280839	0.0290789474815471	0.0214447761610735	0.0101606240017215	-0.00383587641023479	-0.0194883312807096	-0.0357028860595766	-0.0514242133331666	-0.0657014315898929	-0.0777405268937807	-0.0869412481060569	-0.0929177973497985	-0.0955038460834712	-0.0947434051283783	-0.0908698234032762	-0.08427566997487	-0.0754764748817962	-0.0650712915345836	-0.0537028356347792	-0.0420195983839876	-0.0306418739324251	-0.0201331298693825	-0.0109776278417013	-0.00356470503878757	0.0018203158811736	0.00499899158063352	0.00589708804886823	0.00453726679887987	0.00102813462206848	-0.00444929575342746	-0.0116567121111334	-0.0203142319119922	-0.0301159257801329	-0.0407444477283363	-0.0518842377120873	-0.0632329168111697	-0.0745106427771809	-0.0854673271793118	-0.095320954940429	-0.103348102064065	-0.111557401263439	-0.119943823666709	-0.128502287929259	-0.137227055162893	-0.146111207995728	-0.155146213645611	-0.164321568721906	-0.173624521844558	-0.18303986902037	-0.192549815978232	-0.202133901273074	-0.211768973862352	-0.221429218983951	-0.231086226471575	-0.240709096090887	-0.250264575030306	-0.259717223304308	-0.269029603498728	-0.27816249198581	-0.287075109443838	-0.295725369216667	-0.304070142728563	-0.31206554181628	-0.319667218439882	-0.326830682772366	-0.333511641129928	-0.339666355572334	-0.345252027256506	-0.35022720574407	-0.354552226421078	-0.358189677959277	-0.361104901305959	-0.363266521006104	-0.36464700870987	-0.365223277476853	-0.364977303937104	-0.36389677349599	-0.361975741573956	-0.359215301364212	-0.35562424579886	-0.351219708383718	-0.346027764363637	-0.340083970408525	-0.333433817788356	-0.326133070985598	-0.318247961057375	-0.309855201017716	-0.301041789297601
6.3	0	0.00173861419832454	0.00340064707045141	0.00498497550418551	0.00649052875933555	0.00791628920987176	0.00926129305095168	0.0105246309703211	0.0117054487836343	0.0128029480332277	0.013816386549955	0.0235853133939758	0.0284192845316061	0.0282211278751971	0.0232609429918527	0.0141278565129076	0.00166262675674236	-0.0131217550680503	-0.0291242636446235	-0.0452381542111363	-0.0604256780964959	-0.0737807596000717	-0.084576630591428	-0.0922968797325129	-0.0966497423415204	-0.0975666445745706	-0.0951869606202348	-0.089831611621542	-0.0819685240753505	-0.0721730897395845	-0.0610866618496342	-0.0493758283656117	-0.0376947726583574	-0.0266525171717493	-0.0167862948666393	-0.00854174933060912	-0.00226016198782048	0.00182753048732812	0.00360051715384498	0.0030425409304126	2.31990745735743E-4	-0.00467124364480782	-0.0114410499949965	-0.0198014584452726	-0.029443152390546	-0.0400393244638741	-0.0512602359479903	-0.0627860040298243	-0.0743173037490391	-0.0855838219412836	-0.0963504329407126	-0.10576519085014	-0.113031206187597	-0.120486054593973	-0.128132163342862	-0.135971355570898	-0.144004239459214	-0.152229690588576	-0.160644425226994	-0.16924266038239	-0.178015855073222	-0.186952526361465	-0.196038133181535	-0.205255020816265	-0.214582418953377	-0.223996486547062	-0.233470397160241	-0.242974459032766	-0.25247626477464	-0.261940866293515	-0.271330971309467	-0.280607158569369	-0.289728109633395	-0.298650855855055	-0.307331039902939	-0.315723191866723	-0.323781020641312	-0.331457721879411	-0.338706304330657	-0.345479936828675	-0.35173231852728	-0.357418075201651	-0.36249318449512	-0.366915432879707	-0.370644906779166	-0.373644519746276	-0.375880576760375	-0.377323375587241	-0.377947843695475	-0.3777342074313	-0.376668688005889	-0.37474421634641	-0.371961156019611	-0.368328020289839	-0.363862165978971	-0.358590443237419	-0.352549776725484	-0.345787650186955	-0.338362463148523	-0.330343725708639	-0.321812055327312
6.32	0	0.00185402969060951	0.00362623806134675	0.00531541676669175	0.00692041303145783	0.00844013044444589	0.00987352971492806	0.0112196293914142	0.0124775065422339	0.0136462973974308	0.0147251979515498	0.0228290878119076	0.0258635174101367	0.0238737468247656	0.0172649205485411	0.00674430727171603	-0.0067536026878864	-0.0221516127936756	-0.0383165896502103	-0.0541418584734337	-0.0686197473620537	-0.0809002191322808	-0.0903330594828613	-0.0964925973837014	-0.0991853047829787	-0.0984417740501926	-0.0944954500439499	-0.0877510762578511	-0.0787461046463884	-0.0681083415583074	-0.0565128986076077	-0.0446411380068253	-0.0331438017508687	-0.0226099472014569	-0.0135427275471504	-0.00634249630122426	-0.00129721329510929	0.001420291443124	0.00174896655490031	-2.6890011104939E-4	-0.00450007806247416	-0.0107355717895657	-0.0187074334923986	-0.0281061548847054	-0.038597715848915	-0.0498395296751316	-0.0614947002773764	-0.0732441836212371	-0.0847966134358371	-0.0958957024439367	-0.106325259624595	-0.115182719431958	-0.121623360691545	-0.128260999776126	-0.135105383868567	-0.142165085655009	-0.149446897395134	-0.156955325889316	-0.16469218398492	-0.172656272615833	-0.180843146262681	-0.189244954071872	-0.19785034859987	-0.206644454181495	-0.215608887192468	-0.224721820930092	-0.233958088424077	-0.243289317172627	-0.252684090544997	-0.262108131375991	-0.27152450408078	-0.280893832425451	-0.290174530888582	-0.29932304833314	-0.308294123468683	-0.317041052313941	-0.32551596856173	-0.333670138392478	-0.341454271867971	-0.348818853549084	-0.355714495402656	-0.362092315372215	-0.367904345160249	-0.373103970777716	-0.377646409228262	-0.381489224276131	-0.384592883563046	-0.386921358355381	-0.388442765885865	-0.389130052575476	-0.388961714360007	-0.387922547891273	-0.386004423538837	-0.383207067905953	-0.379538840036953	-0.37501748170264	-0.369670818205082	-0.363537382176807	-0.356666929029915	-0.349120809242885	-0.340972159796823
6.34	0	0.00195523571136968	0.00382377469812411	0.00560433109664356	0.00729567759775742	0.00889664628767053	0.0104061294497925	0.0118230803269033	0.0131465138431498	0.0143755072853553	0.0155092009431907	0.021874775392829	0.023089843828974	0.0193423972316756	0.0111689562974827	-6.12245871998596E-4	-0.0149829798716091	-0.0308137950202226	-0.0469524168306622	-0.0623052723557718	-0.0759069739575244	-0.0869741371329846	-0.0949415173524324	-0.0994799881752054	-0.100497239639089	-0.0981231755085251	-0.0926827866722801	-0.0846597627580551	-0.0746542882258504	-0.06333838684308	-0.0514118778970347	-0.0395615451356727	-0.0284255538431918	-0.0185645386126662	-0.010440173871373	-0.00440147176426652	-6.78558104945751E-4	6.16723266262568E-4	-5.15675776355806E-4	-0.00397523717923261	-0.00957561751927867	-0.0170616620617072	-0.0261275204165187	-0.0364348141101416	-0.0476299667637468	-0.0593599900163336	-0.0712862082548269	-0.0830955903592276	-0.0945095274327297	-0.105290044978591	-0.115243561916243	-0.123435220472419	-0.128995218351541	-0.134761844546575	-0.140751935111474	-0.14698057158141	-0.15346049039201	-0.160201599456362	-0.16721059547022	-0.17449067417772	-0.182041325018988	-0.189858201205499	-0.197933056243924	-0.206253738178543	-0.214804233279912	-0.223564751517417	-0.23251184686938	-0.241618566309664	-0.250854622135358	-0.260186583144838	-0.269578081023278	-0.27899002913304	-0.288380851731511	-0.297706722443977	-0.306921811600021	-0.315978542794847	-0.324827859757146	-0.333419505286383	-0.341702314655405	-0.349624526447311	-0.3571341142922	-0.364179143370134	-0.370708155826639	-0.376670589377838	-0.382017233330944	-0.38670072597615	-0.390676096779094	-0.393901355979104	-0.396338133038012	-0.397952363850898	-0.398715024693138	-0.398602908515565	-0.397599436402533	-0.395695493783987	-0.392890277371435	-0.38919213482401	-0.384619374929922	-0.379201021730016	-0.372977481670959	-0.366001088752423	-0.35833648896202
6.36	0	0.00204218671287023	0.00399319717501189	0.00585167600686006	0.00761632913185244	0.00928592466016934	0.0108592937315942	0.012335331316907	0.0137129969772771	0.0149913155811126	0.0161693779778984	0.0207429291963174	0.0201391868392099	0.014687639679044	0.00505106054510301	-0.00784980238466972	-0.0229239735527733	-0.0390023644100058	-0.0549268211689101	-0.0696298223758839	-0.0822000333333623	-0.091930585011452	-0.0983486174849827	-0.101226178076743	-0.100573889695963	-0.0966198374304934	-0.0897768277210563	-0.08060155199397	-0.0697492589262985	-0.0579273494909285	-0.04585091211023	-0.034202673173086	-0.0235992125431692	-0.0145646416262516	-0.0075123121321686	-0.00273455568718359	-3.99975549541608E-4	-5.57438360847897E-4	-0.00314565242298656	-0.00800706699876292	-0.0149047752882772	-0.0235411378199136	-0.0335769458270308	-0.0446500973467452	-0.0563929441182494	-0.0684476681292717	-0.080479248345564	-0.0921857689710238	-0.103305991669261	-0.11362425957455	-0.12297291735524	-0.130401844035552	-0.135035616227878	-0.139887037500833	-0.144979711410444	-0.150334906726493	-0.155970992301132	-0.161902983773502	-0.168142193690591	-0.174695975623731	-0.181567552362993	-0.188755918179985	-0.196255805374625	-0.204057705785874	-0.212147938584273	-0.220508756421055	-0.229118482840991	-0.23795167474033	-0.246979304542083	-0.256168957650959	-0.265485041627812	-0.274889004381683	-0.284339559512926	-0.293792917752134	-0.303203024226475	-0.312521802047081	-0.321699403446918	-0.330684470404721	-0.339424407360642	-0.347865669253653	-0.355954068675225	-0.363635106419984	-0.370854330098066	-0.377557725727385	-0.383692147313068	-0.389205789308043	-0.394048706491138	-0.39817338515271	-0.401535368497434	-0.404093937815358	-0.40581284919557	-0.406661123328883	-0.406613883245124	-0.405653231650286	-0.40376915588273	-0.40096044443444	-0.397235594551905	-0.392613685745161	-0.387125189235702	-0.380812678649441	-0.37373140283875
6.38	0	0.0021149321263035	0.00413463372998749	0.00605768815136804	0.00788274252625681	0.00960850870785623	0.0112337641461558	0.0127573527242128	0.0141781855507659	0.0154952417086191	0.0167075689583018	0.0194553597209149	0.0170535508450063	0.00997036871282421	-0.00101169310926969	-0.0148790054230803	-0.0304797207356853	-0.0466182528013688	-0.0621439721111245	-0.0760281224016931	-0.087424607950068	-0.0957120622282718	-0.100516326409422	-0.101714011092097	-0.0994190913469298	-0.0939554357586325	-0.0858187720301775	-0.0756318536371891	-0.0640965477193224	-0.0519462655390037	-0.0399016657206348	-0.028631943227637	-0.0187233377635982	-0.0106558115598228	-0.00478820617016058	-0.00135162725001612	-4.50349594962717E-4	-0.00206919461539792	-0.00608611127289646	-0.0122885831260732	-0.0203924759026008	-0.0300620149798287	-0.0409297210583718	-0.0526153153476079	-0.0647428138478103	-0.0769552468948891	-0.0889266508203175	-0.100371172250413	-0.111049294287658	-0.120771332685567	-0.12939845697903	-0.135980735093637	-0.139652969305784	-0.143555131776534	-0.147717187667266	-0.152166196487707	-0.156925781977205	-0.162015716821744	-0.16745161191437	-0.173244699225246	-0.179401697177027	-0.185924747618717	-0.192811413965623	-0.200054730746923	-0.20764329561122	-0.215561395732446	-0.223789161493379	-0.232302741272165	-0.241074492097574	-0.25007318185823	-0.259264199642151	-0.268609771643339	-0.278069180902118	-0.287598989948372	-0.297153266195006	-0.306683810686088	-0.316140391542116	-0.32547098416327	-0.334622020946964	-0.343538653941329	-0.352165034479435	-0.360444614403512	-0.368320473971569	-0.375735681912683	-0.382633693327851	-0.388958791181426	-0.394656576949348	-0.399674515536525	-0.403962538796071	-0.4074737108266	-0.410164956641279	-0.411997853750263	-0.412939483641747	-0.412963337065262	-0.412050263411351	-0.410189450365729	-0.407379415444195	-0.403628986072522	-0.3989582396891	-0.393399370087324	-0.3869974410973
6.4	0	0.00217361267001485	0.00424839306172891	0.0062228716508026	0.00809564492531797	0.00986537634100466	0.0115307972325148	0.0130907076801163	0.0145439773312267	0.0158895461762132	0.0171264252779398	0.0180348744383896	0.0138755447702255	0.00525113430324629	-0.00694401763327704	-0.0216141189267735	-0.0375590762544578	-0.0535703217244076	-0.0685181399453751	-0.0814248657687518	-0.0915201082274396	-0.0982760001787478	-0.101422217890541	-0.100942035754319	-0.0970518923312109	-0.0901677980309184	-0.0808624012045556	-0.0698166685155589	-0.057769971194585	-0.0454719613164719	-0.0336390401063047	-0.0229175335276682	-0.0138549648272904	-0.00688010655782307	-0.00229185178140963	-2.56398869864483E-4	-8.11816947201038E-4	-0.00387875804007885	-0.0092759056083265	-0.0167386873275545	-0.0259398168866548	-0.0365103455919714	-0.0480600786021117	-0.0601964216964244	-0.0725409532149061	-0.0847432453620477	-0.0964916757669788	-0.107521163783958	-0.117617929641008	-0.126621504482525	-0.134424314620276	-0.140090254106145	-0.1427763511745	-0.145705728038746	-0.148914228074099	-0.152434237259975	-0.156294197931821	-0.16051823862035	-0.165125907965551	-0.17013200042693	-0.175546461675253	-0.18137436203809	-0.187615927090306	-0.194266615354718	-0.201317234045624	-0.208754084800437	-0.216559132366313	-0.224710190214053	-0.233181118024605	-0.241942026925527	-0.250959489242998	-0.260196750381205	-0.26961394124994	-0.279168290439494	-0.288814336096797	-0.298504138194735	-0.308187492613035	-0.317812149166806	-0.327324036427299	-0.336667496874214	-0.345785536590579	-0.354620094345132	-0.363112335482509	-0.371202976531429	-0.378832646811782	-0.385942293533307	-0.392473636885137	-0.398369681365828	-0.403575289042197	-0.408037819494852	-0.411707839851449	-0.414539906471313	-0.416493417480047	-0.417533532424375	-0.41763215180673	-0.416768945168881	-0.414932411755542	-0.412120952668127	-0.408343927921567	-0.403622666095508	-0.397991388527393
6.42	0	0.0022184560966015	0.00433495563570645	0.0063479847689828	0.00825609758350203	0.0100579170853308	0.0117521361379092	0.0133375183545646	0.0148128989445718	0.0161771855121671	0.017429358807982	0.0165050120518296	0.0106479058851388	5.89475921216774E-4	-0.0126732324477752	-0.0279739530248539	-0.0440775860177424	-0.0597763206535311	-0.0739745755316574	-0.0857575667192451	-0.0944402238372674	-0.0995950829499667	-0.101059536951223	-0.0989243021405239	-0.0935060880638401	-0.0853082015416693	-0.0749731769140841	-0.0632315348858738	-0.0508504862142337	-0.0385858820453513	-0.0271400441581375	-0.0171273589229388	-0.0090487551025409	-0.00327546386967171	-4.18228615609451E-5	5.53635768595001E-4	-0.00146003556542672	-0.0059401462026527	-0.0126485038215388	-0.0212721933148409	-0.0314455328771627	-0.0427718989009845	-0.0548443189427715	-0.0672639688371201	-0.0796559563951779	-0.0916820135272584	-0.103049938170196	-0.113519817884691	-0.122907222784988	-0.131083674138607	-0.137974776790612	-0.142669879520306	-0.144356249905976	-0.146300087075371	-0.148542559872324	-0.151120856750877	-0.154067751393956	-0.15741128388131	-0.161174543858378	-0.165375542277693	-0.170027158784372	-0.175137152589531	-0.180708225629218	-0.18673812786787	-0.193219795716001	-0.20014151564821	-0.207487106198259	-0.215236112552959	-0.223364008954532	-0.231842405048487	-0.240639253182554	-0.249719054478225	-0.259043062268771	-0.268569482236748	-0.278253669300879	-0.288048322006961	-0.29790367587864	-0.307767697887585	-0.317586284911261	-0.327303469758574	-0.336861639052481	-0.346201767951863	-0.355263677353907	-0.363986319817533	-0.372308100955239	-0.380167243415533	-0.387502200773538	-0.394252128610247	-0.400357419731984	-0.405760309797934	-0.410405558520354	-0.414241210015348	-0.417219433752809	-0.419297444832194	-0.420438498960355	-0.420612953512926	-0.419799381432447	-0.417985719498629	-0.415170426782878	-0.411363623001311	-0.406588170190965
